Data,Produto,Categoria,Região,Vendedor,Vendas,Quantidade,Custo,Lucro,Cidade,Latitude,Longitude
2024-04-12,Webcam,Armazenamento,Sul,Eva Santos,10223,12,1232.2922622027847,8990.71,Londrina,-23.333193,-51.219169
2023-03-16,Headphone,Periféricos,Leste,Carla Dias,4633,3,6711.654819149685,-2078.65,Desconhecida,,
2023-01-04,SSD,Armazenamento,Norte,Ana Silva,6051,17,203.25536636903075,5847.74,Rio Branco,-10.021536,-67.8541
2024-10-07,Mouse,Armazenamento,Oeste,Diego Lima,6279,28,5196.036958993357,1082.96,Desconhecida,,
2023-04-28,Teclado,Informática,Sul,Bruno Costa,1904,9,3523.628147457036,-1619.63,Maringá,-23.430977,-51.908592
2025-05-30,Teclado,Informática,Sul,Ana Silva,2614,10,1670.0724941499343,943.93,Curitiba,-25.441246,-49.304416
2024-05-18,Headphone,Armazenamento,Oeste,Eva Santos,10565,22,931.886222821838,9633.11,Desconhecida,,
2025-08-04,Mouse,Informática,Norte,Bruno Costa,4632,6,3565.8113566469056,1066.19,Macapá,0.071081,-51.055175
2024-07-27,Headset,Informática,Leste,Carla Dias,9836,25,1056.5819781456842,8779.42,Desconhecida,,
2023-07-13,Headset,Armazenamento,Norte,Bruno Costa,9194,1,3932.657164593096,5261.34,Macapá,0.026084,-51.079065
2025-04-26,Webcam,Armazenamento,Oeste,Bruno Costa,7550,22,5031.71910453059,2518.28,Desconhecida,,
2024-12-15,Webcam,Armazenamento,Sul,Carla Dias,6956,12,6632.882813370276,323.1199999999999,Blumenau,-26.893943,-49.106321
2025-11-15,Headset,Armazenamento,Leste,Carla Dias,8793,5,5454.903542488304,3338.1000000000004,Desconhecida,,
2023-06-22,Teclado,Periféricos,Sul,Bruno Costa,10666,13,596.3821523127117,10069.62,Londrina,-23.335962,-51.173217
2023-11-22,SSD,Periféricos,Oeste,Carla Dias,7546,27,2514.8656577788706,5031.13,Desconhecida,,
2025-04-15,Teclado,Armazenamento,Norte,Ana Silva,7488,15,2360.7905748254034,5127.21,Belém,-1.425528,-48.513597
2024-12-24,Webcam,Informática,Leste,Carla Dias,10100,22,7327.056793890987,2772.94,Desconhecida,,
2023-08-13,Headphone,Armazenamento,Sul,Carla Dias,11695,11,6952.833791590687,4742.17,Blumenau,-26.955896,-49.02172
2024-06-15,Headset,Armazenamento,Sul,Bruno Costa,5391,8,3011.5715133353024,2379.43,Caxias do Sul,-29.195331,-51.144733
2023-04-23,Webcam,Informática,Sul,Ana Silva,7544,5,643.5496265900423,6900.45,Joinville,-26.31458,-48.895188
2023-05-20,Webcam,Periféricos,Norte,Diego Lima,6587,2,7161.329957013489,-574.3299999999999,Manaus,-3.105075,-59.993409
2024-07-12,SSD,Armazenamento,Leste,Diego Lima,4845,12,7114.464427476363,-2269.46,Desconhecida,,
2023-01-01,Headset,Armazenamento,Norte,Eva Santos,11680,28,6849.589365683342,4830.41,Belém,-1.4207,-48.455362
2023-03-31,SSD,Periféricos,Norte,Carla Dias,2738,2,6773.046570865173,-4035.05,Manaus,-3.163946,-59.984958
2024-10-15,Headset,Periféricos,Norte,Carla Dias,1932,26,3883.611688602345,-1951.61,Belém,-1.47522,-48.478308
2023-11-16,SSD,Informática,Oeste,Ana Silva,6097,16,1485.258685816818,4611.74,Desconhecida,,
2023-05-19,Teclado,Periféricos,Oeste,Diego Lima,6744,21,3861.7053596624273,2882.29,Desconhecida,,
2025-04-24,Headphone,Periféricos,Oeste,Eva Santos,3670,3,3997.214343702162,-327.21000000000004,Desconhecida,,
2023-09-16,Headphone,Periféricos,Leste,Ana Silva,10121,10,3960.259485699297,6160.74,Desconhecida,,
2025-06-20,Headset,Informática,Norte,Carla Dias,11474,19,4347.07888203172,7126.92,Palmas,-10.217049,-48.299365
2024-11-20,Mouse,Periféricos,Norte,Diego Lima,11915,8,2120.6436220899486,9794.36,Rio Branco,-9.996615,-67.863116
2023-01-10,Memória RAM,Periféricos,Oeste,Eva Santos,3368,7,2980.630154578231,387.3699999999999,Desconhecida,,
2023-09-18,Webcam,Informática,Norte,Bruno Costa,3907,1,3518.7578083506787,388.2399999999998,Boa Vista,2.831764,-60.68629
2023-06-21,Webcam,Periféricos,Norte,Diego Lima,4166,12,1118.4799793706788,3047.52,Macapá,0.063589,-51.028085
2025-06-16,Headset,Periféricos,Sul,Eva Santos,2987,29,3686.483945727084,-699.48,Maringá,-23.396848,-51.915503
2023-01-13,SSD,Informática,Norte,Ana Silva,10723,28,6498.919367191176,4224.08,Belém,-1.453491,-48.521347
2023-11-17,Mouse,Armazenamento,Sul,Bruno Costa,6150,5,6638.23157844438,-488.2299999999996,Florianópolis,-27.549337,-48.525816
2023-11-25,Teclado,Informática,Norte,Eva Santos,7184,16,3339.58507345616,3844.41,Rio Branco,-9.933614,-67.776481
2025-02-23,SSD,Periféricos,Leste,Eva Santos,7459,25,4188.961831708079,3270.04,Desconhecida,,
2025-02-15,SSD,Periféricos,Oeste,Carla Dias,4389,4,346.5106305096486,4042.49,Desconhecida,,
2025-06-29,Headset,Periféricos,Sul,Diego Lima,4578,17,5421.505847231288,-843.5100000000002,Porto Alegre,-30.043363,-51.180146
2023-11-14,Headset,Informática,Oeste,Carla Dias,9761,24,3284.4785929391555,6476.52,Desconhecida,,
2023-08-24,Webcam,Periféricos,Sul,Bruno Costa,4300,21,3608.1832500200985,691.8200000000002,Curitiba,-25.440122,-49.225302
2023-11-30,Headset,Periféricos,Sul,Eva Santos,9672,2,6999.487999263737,2672.51,Joinville,-26.324368,-48.821681
2024-01-11,Headset,Informática,Sul,Carla Dias,11259,12,3737.728721720018,7521.27,Blumenau,-26.935714,-49.055464
2024-08-10,Headset,Armazenamento,Leste,Diego Lima,1596,1,247.84259012459387,1348.16,Desconhecida,,
2024-05-27,Webcam,Armazenamento,Norte,Bruno Costa,9782,12,1881.727855682974,7900.27,Palmas,-10.277084,-48.303108
2025-07-06,Teclado,Periféricos,Sul,Ana Silva,11186,12,3846.915265321411,7339.08,Curitiba,-25.422048,-49.273739
2025-05-22,Teclado,Informática,Leste,Carla Dias,6618,12,3441.218638568403,3176.78,Desconhecida,,
2023-09-27,Memória RAM,Periféricos,Sul,Bruno Costa,5940,19,6894.131487261407,-954.13,Maringá,-23.467411,-51.943656
2025-03-08,Memória RAM,Informática,Norte,Ana Silva,4325,25,4373.72907370484,-48.72999999999956,Palmas,-10.204585,-48.369212
2024-12-25,Headset,Informática,Sul,Carla Dias,5230,17,5541.915075967759,-311.9200000000001,Florianópolis,-27.619639,-48.511339
2023-01-05,Memória RAM,Armazenamento,Leste,Bruno Costa,1014,20,3797.040512584283,-2783.04,Desconhecida,,
2025-04-30,Webcam,Armazenamento,Norte,Bruno Costa,7010,24,3562.073413748586,3447.93,Rio Branco,-10.003808,-67.821771
2023-03-19,Teclado,Informática,Leste,Carla Dias,8813,24,3614.5904143168623,5198.41,Desconhecida,,
2024-07-27,SSD,Periféricos,Norte,Bruno Costa,6367,26,3334.498831975204,3032.5,Rio Branco,-10.022682,-67.779048
2023-05-12,Teclado,Armazenamento,Norte,Eva Santos,5822,28,4345.580415965291,1476.42,Belém,-1.434798,-48.476644
2024-08-23,Teclado,Periféricos,Oeste,Carla Dias,1652,11,2063.511741888541,-411.5100000000002,Desconhecida,,
2025-12-01,Webcam,Armazenamento,Oeste,Bruno Costa,4834,13,7137.157135227221,-2303.16,Desconhecida,,
2023-03-30,Memória RAM,Armazenamento,Oeste,Ana Silva,1560,27,2718.0375409034737,-1158.04,Desconhecida,,
2024-02-06,SSD,Periféricos,Norte,Ana Silva,3920,8,1248.388766684587,2671.61,Manaus,-3.087825,-60.036744
2023-10-23,Webcam,Armazenamento,Sul,Eva Santos,10247,10,844.6797904941413,9402.32,Blumenau,-26.911539,-49.101997
2024-09-07,Headset,Armazenamento,Leste,Carla Dias,4809,8,186.30948775141067,4622.69,Desconhecida,,
2025-03-10,Headphone,Periféricos,Leste,Bruno Costa,4151,20,3429.020142249543,721.98,Desconhecida,,
2024-02-26,Teclado,Armazenamento,Leste,Bruno Costa,11846,8,1565.8790292797637,10280.12,Desconhecida,,
2025-11-12,Headphone,Armazenamento,Oeste,Ana Silva,3633,9,251.45138849100348,3381.55,Desconhecida,,
2024-07-28,Webcam,Armazenamento,Norte,Eva Santos,4712,7,4198.554806613028,513.4499999999998,Porto Velho,-8.712218,-63.942994
2023-05-23,Webcam,Periféricos,Oeste,Ana Silva,748,14,5465.430105314031,-4717.43,Desconhecida,,
2025-09-19,Webcam,Informática,Sul,Ana Silva,9333,28,759.1483232159464,8573.85,Curitiba,-25.420376,-49.245858
2024-10-26,Headphone,Periféricos,Norte,Eva Santos,10274,2,3730.492521523704,6543.51,Manaus,-3.080782,-60.007853
2023-05-25,Webcam,Informática,Leste,Carla Dias,11126,25,5969.539134517913,5156.46,Desconhecida,,
2025-10-03,Headset,Armazenamento,Oeste,Bruno Costa,3191,11,7887.590022386727,-4696.59,Desconhecida,,
2024-05-17,Webcam,Informática,Oeste,Carla Dias,8310,8,5364.1475295690825,2945.8500000000004,Desconhecida,,
2025-03-31,Mouse,Periféricos,Sul,Diego Lima,6541,13,2019.129242411403,4521.87,Londrina,-23.274843,-51.19353
2023-04-14,Memória RAM,Periféricos,Sul,Diego Lima,7437,21,5755.104827049677,1681.8999999999996,Joinville,-26.329865,-48.814493
2025-11-28,Headphone,Armazenamento,Oeste,Diego Lima,216,15,4815.601060413053,-4599.6,Desconhecida,,
2023-07-17,Mouse,Informática,Sul,Eva Santos,8273,28,1757.450365565858,6515.55,Porto Alegre,-29.998959,-51.259926
2024-08-01,Webcam,Armazenamento,Leste,Ana Silva,11740,3,6820.797740712634,4919.2,Desconhecida,,
2024-01-26,Headset,Armazenamento,Sul,Carla Dias,2900,23,3465.043063642599,-565.04,Maringá,-23.40161,-51.89232
2024-07-07,Teclado,Periféricos,Sul,Bruno Costa,8811,14,7698.863025494277,1112.1400000000003,Porto Alegre,-30.055098,-51.210817
2025-11-04,SSD,Informática,Oeste,Diego Lima,10066,15,5805.375978986402,4260.62,Desconhecida,,
2024-04-22,Memória RAM,Informática,Oeste,Carla Dias,6956,2,5184.940184684031,1771.0600000000004,Desconhecida,,
2025-07-11,SSD,Informática,Norte,Diego Lima,6579,29,5848.5544728143705,730.4499999999998,Belém,-1.492292,-48.470846
2024-02-24,Webcam,Informática,Norte,Diego Lima,8273,19,3866.5283890403134,4406.469999999999,Boa Vista,2.840975,-60.657541
2023-06-06,Memória RAM,Armazenamento,Oeste,Bruno Costa,1781,12,4081.3937041892577,-2300.39,Desconhecida,,
2024-07-03,Memória RAM,Armazenamento,Sul,Eva Santos,6602,25,6821.562492722372,-219.5600000000004,Curitiba,-25.469729,-49.301063
2025-10-17,Headset,Periféricos,Sul,Ana Silva,924,20,5472.954010216543,-4548.95,Joinville,-26.310404,-48.824409
2025-09-23,Memória RAM,Armazenamento,Norte,Eva Santos,11354,4,7186.167135517802,4167.83,Rio Branco,-9.942425,-67.82032
2025-08-08,Headphone,Armazenamento,Norte,Carla Dias,6257,3,7135.347888308207,-878.3500000000004,Belém,-1.429758,-48.492944
2023-10-16,Mouse,Periféricos,Norte,Eva Santos,7954,5,7813.801069630454,140.19999999999982,Macapá,0.046872,-51.026603
2023-07-15,Mouse,Periféricos,Leste,Carla Dias,10845,3,5625.700098055047,5219.3,Desconhecida,,
2024-08-20,Mouse,Periféricos,Leste,Carla Dias,9828,25,4058.229603880997,5769.77,Desconhecida,,
2024-05-31,Headphone,Armazenamento,Norte,Ana Silva,4169,15,1397.1886656559325,2771.81,Macapá,-0.007915,-51.067831
2025-05-14,SSD,Armazenamento,Sul,Bruno Costa,1079,19,5666.614032407545,-4587.61,Londrina,-23.262332,-51.170249
2025-03-16,Headset,Periféricos,Norte,Ana Silva,3162,2,2389.2955167386517,772.6999999999998,Macapá,0.031732,-51.02318
2025-03-25,Memória RAM,Periféricos,Leste,Eva Santos,5174,12,2320.944738855663,2853.06,Desconhecida,,
2023-08-16,Headphone,Periféricos,Sul,Carla Dias,6414,5,1967.2391894686996,4446.76,Joinville,-26.344981,-48.898643
2023-08-04,Mouse,Armazenamento,Leste,Diego Lima,8123,22,7010.966694223485,1112.0299999999995,Desconhecida,,
2025-08-05,Webcam,Armazenamento,Sul,Diego Lima,9847,17,6954.278417722693,2892.7200000000003,Porto Alegre,-30.011253,-51.264485
2023-01-15,Teclado,Informática,Leste,Carla Dias,4879,14,5077.2859233708605,-198.29,Desconhecida,,
2023-02-16,Memória RAM,Armazenamento,Sul,Ana Silva,8111,28,3826.009372456228,4284.99,Curitiba,-25.461664,-49.260636
2023-11-20,Headphone,Armazenamento,Sul,Bruno Costa,11286,27,5403.146523982488,5882.85,Blumenau,-26.936776,-49.051944
2025-04-23,Headphone,Armazenamento,Sul,Ana Silva,2969,22,4889.257246363254,-1920.26,Florianópolis,-27.569436,-48.574932
2023-05-10,Headset,Periféricos,Sul,Carla Dias,6805,10,3372.615246721228,3432.38,Joinville,-26.263921,-48.848679
2023-04-05,Headset,Armazenamento,Oeste,Carla Dias,1334,3,3086.676470486224,-1752.6799999999998,Desconhecida,,
2024-09-18,Headphone,Periféricos,Leste,Bruno Costa,8630,4,3111.7309205111737,5518.27,Desconhecida,,
2025-01-24,Mouse,Informática,Leste,Eva Santos,6493,6,4745.936552995823,1747.0600000000004,Desconhecida,,
2025-03-04,Teclado,Informática,Oeste,Eva Santos,10153,24,5209.541300476941,4943.46,Desconhecida,,
2023-03-10,Memória RAM,Periféricos,Sul,Bruno Costa,677,25,3657.794687842301,-2980.79,Maringá,-23.371472,-51.930623
2023-01-11,Headset,Periféricos,Sul,Eva Santos,1066,22,7752.036285687301,-6686.04,Blumenau,-26.905497,-49.030103
2025-05-21,Memória RAM,Periféricos,Leste,Diego Lima,10050,16,744.0580865954898,9305.94,Desconhecida,,
2024-07-03,Mouse,Armazenamento,Oeste,Eva Santos,3724,7,2828.612445553914,895.3899999999999,Desconhecida,,
2024-12-12,Memória RAM,Informática,Sul,Eva Santos,3469,15,3399.071490353492,69.92999999999984,Porto Alegre,-30.040619,-51.169138
2023-01-23,Webcam,Periféricos,Sul,Eva Santos,1556,21,214.01704024234948,1341.98,Florianópolis,-27.546895,-48.507389
2025-03-25,Headset,Armazenamento,Sul,Diego Lima,1391,28,2970.460926332343,-1579.46,Caxias do Sul,-29.190887,-51.197315
2023-12-12,Mouse,Informática,Norte,Eva Santos,5356,25,2247.7825440089127,3108.22,Rio Branco,-9.970672,-67.818822
2023-10-29,Mouse,Armazenamento,Oeste,Diego Lima,7399,20,4087.807260201648,3311.19,Desconhecida,,
2023-12-29,Teclado,Informática,Sul,Bruno Costa,3283,26,2744.3715336914925,538.6300000000001,Joinville,-26.279583,-48.865345
2024-01-31,Teclado,Armazenamento,Norte,Ana Silva,948,11,5831.362508775973,-4883.36,Porto Velho,-8.778132,-63.937677
2023-08-06,Webcam,Informática,Oeste,Bruno Costa,1673,22,4118.665363628576,-2445.67,Desconhecida,,
2023-05-21,Mouse,Informática,Sul,Ana Silva,7359,21,1107.7168892904135,6251.28,Blumenau,-26.946613,-49.040166
2025-08-15,SSD,Armazenamento,Leste,Bruno Costa,5078,1,6020.48568722323,-942.4899999999998,Desconhecida,,
2025-09-11,Mouse,Periféricos,Norte,Ana Silva,3038,5,865.8928569747986,2172.11,Macapá,0.016536,-51.1017
2025-09-19,Teclado,Informática,Norte,Ana Silva,2840,13,6725.26941118851,-3885.27,Belém,-1.478297,-48.533705
2025-04-07,SSD,Periféricos,Sul,Carla Dias,4241,21,7456.863777162857,-3215.86,Londrina,-23.349007,-51.161427
2024-11-13,Headset,Armazenamento,Sul,Ana Silva,7432,14,2633.766698264043,4798.23,Maringá,-23.385621,-51.96776
2025-09-30,Headset,Periféricos,Norte,Ana Silva,9583,9,7415.049655442413,2167.95,Manaus,-3.108343,-60.027231
2023-12-22,Memória RAM,Periféricos,Leste,Carla Dias,6399,17,6360.624620250504,38.38000000000011,Desconhecida,,
2025-10-04,Headphone,Periféricos,Leste,Eva Santos,840,15,7385.6900391498575,-6545.69,Desconhecida,,
2025-06-06,Teclado,Periféricos,Oeste,Eva Santos,8869,21,5356.859484413114,3512.1400000000003,Desconhecida,,
2023-05-07,Headphone,Periféricos,Sul,Carla Dias,1645,7,1946.3007922176607,-301.29999999999995,Caxias do Sul,-29.162851,-51.214396
2025-10-05,SSD,Informática,Leste,Diego Lima,11235,27,7164.624036334903,4070.38,Desconhecida,,
2024-08-26,Teclado,Informática,Oeste,Ana Silva,1042,22,1539.3794032722903,-497.3800000000001,Desconhecida,,
2025-10-10,Webcam,Informática,Leste,Ana Silva,8728,22,1767.4395640588814,6960.56,Desconhecida,,
2023-02-20,Mouse,Armazenamento,Sul,Carla Dias,9591,12,2226.818881911681,7364.18,Blumenau,-26.939373,-49.068377
2025-11-18,Webcam,Periféricos,Oeste,Carla Dias,10870,23,2489.6307869737507,8380.369999999999,Desconhecida,,
2025-02-17,SSD,Informática,Oeste,Diego Lima,6023,6,4154.678765677762,1868.32,Desconhecida,,
2025-03-24,Teclado,Armazenamento,Oeste,Eva Santos,4653,21,5730.582294637629,-1077.58,Desconhecida,,
2024-02-24,SSD,Informática,Leste,Bruno Costa,11870,16,7415.568741253415,4454.43,Desconhecida,,
2025-09-09,Mouse,Informática,Sul,Eva Santos,1047,26,780.4256916971793,266.57000000000005,Porto Alegre,-30.006935,-51.186648
2025-04-04,Headset,Periféricos,Oeste,Ana Silva,860,5,7638.605348847628,-6778.61,Desconhecida,,
2025-10-21,Headset,Armazenamento,Norte,Carla Dias,3845,9,7376.877899406762,-3531.88,Boa Vista,2.821002,-60.665459
2024-07-20,SSD,Periféricos,Sul,Diego Lima,2836,14,507.6743940738284,2328.33,Londrina,-23.350245,-51.197241
2024-01-06,Headphone,Periféricos,Norte,Eva Santos,7338,8,2933.7434105171765,4404.26,Belém,-1.460311,-48.498807
2025-07-24,Teclado,Informática,Norte,Diego Lima,5928,14,6520.0956511707445,-592.1000000000004,Manaus,-3.086558,-59.979131
2024-10-22,Teclado,Periféricos,Oeste,Eva Santos,7918,12,4923.6862401968565,2994.3100000000004,Desconhecida,,
2025-08-26,Headset,Armazenamento,Oeste,Ana Silva,5163,10,6250.424031583621,-1087.42,Desconhecida,,
2023-07-21,Memória RAM,Periféricos,Leste,Bruno Costa,4662,20,5774.744043215909,-1112.7399999999998,Desconhecida,,
2023-11-09,Webcam,Periféricos,Leste,Diego Lima,565,20,4014.419295967136,-3449.42,Desconhecida,,
2023-04-27,Memória RAM,Periféricos,Leste,Diego Lima,9813,26,406.4469239374603,9406.55,Desconhecida,,
2025-07-25,Mouse,Informática,Sul,Bruno Costa,4330,21,4707.4041603508485,-377.3999999999997,Porto Alegre,-30.029568,-51.259884
2024-07-28,Webcam,Armazenamento,Leste,Diego Lima,4412,13,464.6478922296241,3947.35,Desconhecida,,
2023-09-01,Webcam,Informática,Norte,Diego Lima,10773,29,4861.515602878237,5911.48,Palmas,-10.257375,-48.317116
2024-06-20,SSD,Informática,Leste,Eva Santos,2665,19,6419.254030949932,-3754.25,Desconhecida,,
2023-03-16,Headset,Informática,Oeste,Eva Santos,9437,15,4713.134649719195,4723.87,Desconhecida,,
2024-01-21,Memória RAM,Informática,Leste,Bruno Costa,9151,8,7976.412692128641,1174.59,Desconhecida,,
2024-04-19,Memória RAM,Informática,Sul,Ana Silva,11386,23,3690.46268142903,7695.54,Caxias do Sul,-29.166817,-51.198179
2024-02-22,Headset,Armazenamento,Sul,Diego Lima,5790,21,6010.713511743581,-220.71000000000004,Blumenau,-26.896088,-49.079201
2023-12-13,Memória RAM,Periféricos,Norte,Ana Silva,6766,10,5364.329270595908,1401.67,Palmas,-10.281619,-48.352342
2024-10-01,Headset,Informática,Sul,Bruno Costa,1142,3,7932.138997140057,-6790.14,Londrina,-23.260243,-51.146185
2025-07-27,SSD,Informática,Leste,Bruno Costa,9623,21,5728.694520210673,3894.31,Desconhecida,,
2025-08-12,Headphone,Armazenamento,Oeste,Eva Santos,4520,3,1379.123393158364,3140.88,Desconhecida,,
2025-05-25,Webcam,Armazenamento,Sul,Diego Lima,1923,26,7647.700234824548,-5724.7,Joinville,-26.33033,-48.836834
2025-02-01,SSD,Periféricos,Norte,Carla Dias,3711,5,5368.79563345043,-1657.8000000000002,Macapá,0.010689,-51.050107
2024-10-25,Teclado,Armazenamento,Leste,Bruno Costa,3966,16,549.958787986608,3416.04,Desconhecida,,
2023-01-25,Mouse,Periféricos,Norte,Diego Lima,6783,17,5287.94098181413,1495.0600000000004,Palmas,-10.29026,-48.30688
2024-12-10,Headphone,Informática,Sul,Ana Silva,1906,6,7074.305700864218,-5168.31,Maringá,-23.463376,-51.935769
2023-06-26,Teclado,Informática,Sul,Eva Santos,2523,26,4650.171546960998,-2127.17,Florianópolis,-27.570023,-48.569488
2023-10-12,Webcam,Periféricos,Norte,Ana Silva,2726,20,2883.835533213529,-157.84000000000017,Macapá,0.06947,-51.067393
2023-03-04,Memória RAM,Armazenamento,Leste,Bruno Costa,9233,20,6581.604301839278,2651.4,Desconhecida,,
2025-09-29,Headset,Periféricos,Sul,Bruno Costa,4334,16,6277.495104990169,-1943.5,Florianópolis,-27.550102,-48.532921
2024-10-23,Webcam,Armazenamento,Oeste,Ana Silva,9049,24,4389.922661511902,4659.08,Desconhecida,,
2024-10-27,SSD,Informática,Sul,Bruno Costa,2547,2,1302.5452175755306,1244.45,Londrina,-23.340336,-51.204331
2023-06-05,Mouse,Armazenamento,Leste,Diego Lima,10476,20,2067.8129653435963,8408.19,Desconhecida,,
2025-12-08,SSD,Periféricos,Sul,Bruno Costa,10696,15,5928.7930597139575,4767.21,Joinville,-26.325841,-48.884721
2025-08-24,Headphone,Periféricos,Norte,Eva Santos,6119,18,6464.170749927825,-345.1700000000001,Belém,-1.464365,-48.488012
2025-04-28,Headphone,Informática,Sul,Diego Lima,4685,1,2291.781002084639,2393.22,Joinville,-26.326536,-48.895496
2024-11-19,Mouse,Armazenamento,Sul,Carla Dias,7033,26,2994.44181131935,4038.56,Londrina,-23.317128,-51.154467
2023-05-28,Teclado,Armazenamento,Leste,Bruno Costa,8277,29,694.8445311783776,7582.16,Desconhecida,,
2023-12-08,Teclado,Armazenamento,Norte,Bruno Costa,9318,29,5730.618631062678,3587.38,Boa Vista,2.798329,-60.680145
2024-04-20,Headphone,Informática,Leste,Eva Santos,884,19,108.33415323224828,775.67,Desconhecida,,
2025-12-22,Headphone,Armazenamento,Sul,Eva Santos,10810,12,448.6088480550191,10361.39,Curitiba,-25.425356,-49.263948
2024-07-14,Memória RAM,Periféricos,Oeste,Ana Silva,10882,8,114.4050168499921,10767.59,Desconhecida,,
2023-11-23,Headset,Armazenamento,Sul,Ana Silva,782,6,5190.931100033925,-4408.93,Joinville,-26.320017,-48.856572
2025-09-16,Memória RAM,Informática,Leste,Ana Silva,4418,12,3385.7060513883284,1032.29,Desconhecida,,
2023-08-03,Memória RAM,Armazenamento,Oeste,Eva Santos,4249,7,2436.5703498391754,1812.43,Desconhecida,,
2024-03-10,Teclado,Armazenamento,Leste,Ana Silva,3051,18,7308.592002028314,-4257.59,Desconhecida,,
2025-08-09,Mouse,Periféricos,Leste,Ana Silva,1813,22,1606.9981338387247,206.0,Desconhecida,,
