Data,Produto,Categoria,Região,Vendedor,Vendas,Quantidade,Custo
2024-11-12,Memória RAM,Armazenamento,Oeste,Carla Dias,7657,3,6937.470926896687
2024-08-06,Webcam,Armazenamento,Oeste,Bruno Costa,5007,19,1126.5755551052955
2023-06-01,Mouse,Informática,Oeste,Bruno Costa,1527,11,4796.193732792131
2024-12-20,SSD,Armazenamento,Leste,Eva Santos,3296,16,3638.7969758144272
2025-12-08,Headphone,Armazenamento,Norte,Carla Dias,10167,6,3424.553533659787
2025-05-08,Memória RAM,Armazenamento,Sul,Ana Silva,5174,24,2080.2836844546414
2023-02-19,SSD,Armazenamento,Norte,Bruno Costa,943,3,3028.454881934472
2024-10-25,Headset,Armazenamento,Oeste,Ana Silva,9943,19,936.5539877074327
2024-06-14,Teclado,Armazenamento,Oeste,Carla Dias,5906,6,2072.6638405374156
2025-12-19,Memória RAM,Informática,Sul,Bruno Costa,4564,8,2233.963653602414
2025-05-06,Headset,Armazenamento,Norte,Eva Santos,1260,22,5787.689510284305
2023-05-26,Teclado,Armazenamento,Oeste,Diego Lima,5822,13,464.5193834941962
2025-07-03,Headphone,Periféricos,Oeste,Eva Santos,4203,12,5237.443080554817
2025-09-19,Mouse,Informática,Norte,Eva Santos,4087,10,1833.5664855620637
2023-08-30,SSD,Informática,Oeste,Diego Lima,4113,3,728.3431268570479
2024-08-03,Webcam,Informática,Norte,Diego Lima,5092,4,2462.384795796638
2024-11-17,SSD,Informática,Oeste,Diego Lima,6047,1,1857.825125874534
2024-04-27,Headphone,Armazenamento,Norte,Bruno Costa,9124,13,4452.096416651612
2024-11-03,Headset,Armazenamento,Sul,Ana Silva,1266,24,2910.4211153078622
2024-09-22,Webcam,Periféricos,Oeste,Ana Silva,1900,4,7730.670439873943
2024-10-22,Mouse,Periféricos,Sul,Diego Lima,10918,22,7711.312827175537
2024-10-23,Headphone,Informática,Oeste,Eva Santos,4177,11,3594.224931432297
2025-03-15,Webcam,Periféricos,Oeste,Carla Dias,11678,19,6377.092688429256
2024-02-23,Headphone,Periféricos,Leste,Diego Lima,5895,11,185.08684361813027
2025-09-14,Headphone,Informática,Norte,Eva Santos,5214,12,4418.667751020437
2024-10-11,Mouse,Informática,Sul,Eva Santos,9829,11,5966.929444671274
2025-08-26,Memória RAM,Periféricos,Sul,Bruno Costa,11973,6,1798.1903452261004
2024-08-12,Teclado,Armazenamento,Sul,Bruno Costa,6088,12,564.4803009142745
2024-05-23,Webcam,Periféricos,Norte,Ana Silva,3547,27,1314.8779723791306
2024-03-16,Mouse,Periféricos,Leste,Ana Silva,8415,9,3579.436850416948
2025-07-09,Headphone,Armazenamento,Sul,Carla Dias,1509,25,4090.4616523895947
2025-02-08,Mouse,Armazenamento,Norte,Carla Dias,9433,10,3096.610167101446
2023-09-20,Memória RAM,Informática,Oeste,Carla Dias,5003,3,3564.5922349756497
2024-09-28,Teclado,Informática,Sul,Carla Dias,2091,3,3804.260880105508
2024-04-03,SSD,Periféricos,Sul,Eva Santos,3298,20,6173.938359880683
2025-09-25,Webcam,Armazenamento,Leste,Eva Santos,8083,28,913.5158327750069
2024-11-30,Teclado,Informática,Sul,Ana Silva,9586,23,6170.087699902416
2023-10-29,Headset,Periféricos,Sul,Bruno Costa,1435,16,5533.928234176386
2024-07-07,Webcam,Armazenamento,Oeste,Bruno Costa,6624,3,5953.95361105244
2023-10-15,Teclado,Periféricos,Norte,Diego Lima,11378,10,5896.989616132557
2024-09-12,Headphone,Informática,Norte,Eva Santos,920,24,3807.0871811501265
2025-10-02,Webcam,Informática,Leste,Carla Dias,1993,11,1754.2894617223283
2023-02-05,Webcam,Armazenamento,Oeste,Carla Dias,223,8,4330.100922070287
2025-01-13,Mouse,Periféricos,Norte,Diego Lima,1810,6,7667.217864584069
2023-12-19,Headphone,Armazenamento,Oeste,Bruno Costa,4499,20,4741.12339663544
2023-03-14,Headset,Informática,Norte,Carla Dias,7252,11,167.49339008519866
2024-10-09,SSD,Informática,Oeste,Bruno Costa,8150,28,552.9103666210138
2025-12-29,Memória RAM,Periféricos,Leste,Diego Lima,9161,27,7943.478394140135
2024-02-29,Teclado,Periféricos,Sul,Bruno Costa,3968,21,649.8151651763677
2025-09-25,Mouse,Periféricos,Leste,Bruno Costa,481,12,444.6776675555966
2024-12-08,Teclado,Armazenamento,Norte,Bruno Costa,1571,16,2875.9522133205505
2024-07-14,Headset,Periféricos,Leste,Carla Dias,7662,18,7756.992249893146
2025-04-07,Headset,Periféricos,Sul,Ana Silva,11997,13,2603.9072175642964
2025-08-13,Webcam,Informática,Leste,Eva Santos,7040,22,3326.2823165321433
2024-05-31,Memória RAM,Informática,Norte,Bruno Costa,5081,3,5101.890324771839
2024-03-03,Headset,Periféricos,Norte,Bruno Costa,10033,15,270.9657674650707
2023-06-09,Teclado,Periféricos,Leste,Bruno Costa,6175,22,7190.287533951969
2023-05-29,Headphone,Informática,Sul,Ana Silva,4558,28,4193.988699031102
2025-02-14,Headphone,Periféricos,Leste,Diego Lima,5263,21,3777.142375552139
2023-03-08,Webcam,Armazenamento,Sul,Carla Dias,8569,14,6896.955164676513
2025-10-10,SSD,Armazenamento,Oeste,Ana Silva,3031,18,7628.366587715528
2024-01-16,Teclado,Armazenamento,Sul,Bruno Costa,3015,28,3433.5278346429313
2023-02-27,Teclado,Periféricos,Oeste,Ana Silva,2725,29,1445.7333480023872
2023-12-08,Headset,Informática,Leste,Ana Silva,6335,14,6540.417418416418
2024-12-27,Memória RAM,Periféricos,Sul,Ana Silva,8806,5,3273.8225360820984
2025-02-08,Teclado,Periféricos,Oeste,Diego Lima,5891,21,7489.520672933188
2024-09-05,Mouse,Informática,Oeste,Eva Santos,427,14,7603.199951941385
2023-12-20,SSD,Informática,Oeste,Carla Dias,215,25,989.4459312332464
2023-04-26,Headset,Informática,Norte,Diego Lima,4412,27,7655.907421276182
2024-10-23,Mouse,Armazenamento,Leste,Diego Lima,5854,8,2996.7009775253578
2024-03-28,Webcam,Periféricos,Oeste,Eva Santos,8744,28,5198.319939844949
2023-10-14,Headphone,Informática,Sul,Diego Lima,8139,28,355.2206473336446
2025-10-13,Webcam,Periféricos,Oeste,Ana Silva,6405,23,7119.963450743954
2023-11-07,Headphone,Armazenamento,Norte,Ana Silva,7591,15,5161.45084841133
2023-07-27,Webcam,Armazenamento,Leste,Bruno Costa,11820,28,5176.95137829484
2024-09-09,Teclado,Informática,Norte,Diego Lima,11786,29,7225.235187021672
2024-03-21,Mouse,Informática,Norte,Bruno Costa,4842,15,4106.109625266157
2024-10-31,Headphone,Periféricos,Norte,Carla Dias,4569,19,3331.2917916714
2024-09-24,Headset,Informática,Sul,Ana Silva,8110,26,6939.739718155144
2023-02-24,Mouse,Periféricos,Leste,Carla Dias,6228,20,5959.970454021474
2025-06-30,Headset,Informática,Leste,Eva Santos,11381,6,7595.887266522016
2025-11-01,Mouse,Periféricos,Sul,Ana Silva,1587,19,7525.765395019418
2024-10-18,Mouse,Periféricos,Leste,Carla Dias,8770,27,3108.0232233171027
2025-09-06,Webcam,Periféricos,Norte,Eva Santos,11024,25,3620.1314179200294
2024-05-29,Headphone,Periféricos,Leste,Carla Dias,11119,8,2107.4008340229657
2023-08-25,Headphone,Armazenamento,Sul,Eva Santos,7182,6,5312.331281977456
2023-12-14,Memória RAM,Periféricos,Norte,Eva Santos,5881,20,2967.1724031039817
2024-09-18,Mouse,Informática,Sul,Ana Silva,3528,23,6305.917121132755
2024-09-21,Teclado,Armazenamento,Oeste,Bruno Costa,8734,29,1042.6820249888115
2023-12-30,Teclado,Armazenamento,Norte,Eva Santos,6497,15,1001.9105812327075
2023-11-17,Headset,Periféricos,Norte,Eva Santos,6551,27,1699.2866208416235
2023-10-13,Headset,Armazenamento,Leste,Ana Silva,6779,3,747.5941324243148
2023-05-29,Webcam,Periféricos,Norte,Bruno Costa,4691,10,4990.650332811619
2024-02-10,Mouse,Informática,Sul,Diego Lima,8026,15,1247.03390685257
2025-09-04,Headset,Periféricos,Leste,Diego Lima,8683,24,1346.9063063438216
2024-03-31,Headset,Armazenamento,Oeste,Bruno Costa,8474,16,192.68753193499464
2025-03-10,SSD,Informática,Sul,Carla Dias,414,17,6274.15291581899
2025-10-09,Mouse,Periféricos,Oeste,Ana Silva,10027,19,6513.38475895397
2025-02-22,Webcam,Informática,Oeste,Bruno Costa,1584,11,1363.2175376063624
2024-04-04,Headset,Informática,Oeste,Diego Lima,5477,16,5937.033519396417
2025-01-07,Webcam,Armazenamento,Norte,Eva Santos,5247,5,3513.677375406288
2024-05-23,Headphone,Informática,Sul,Diego Lima,1810,5,1977.5914730858995
2024-04-25,Webcam,Armazenamento,Sul,Eva Santos,5842,26,5001.366095944725
2023-04-24,Teclado,Informática,Norte,Ana Silva,2504,14,1493.5938688289116
2025-01-18,Teclado,Periféricos,Leste,Eva Santos,8607,18,6074.518172612041
2023-12-27,Webcam,Informática,Oeste,Bruno Costa,6611,26,457.11260235876944
2023-12-07,Teclado,Periféricos,Sul,Eva Santos,9478,8,7676.316988789082
2025-02-08,Headphone,Periféricos,Norte,Carla Dias,7194,5,649.2520093723058
2025-01-30,Mouse,Informática,Oeste,Bruno Costa,5647,7,4669.231480449623
2025-08-26,Teclado,Periféricos,Leste,Ana Silva,4699,16,7225.378777769238
2024-03-24,Teclado,Informática,Leste,Bruno Costa,6484,23,174.28339327497474
2025-04-14,Webcam,Informática,Oeste,Carla Dias,6160,14,4028.2345310333317
2023-11-07,Headphone,Periféricos,Leste,Ana Silva,5076,5,2852.0551573405846
2023-09-19,Memória RAM,Periféricos,Sul,Diego Lima,9732,24,4676.23094684264
2024-02-10,Memória RAM,Armazenamento,Sul,Carla Dias,9454,9,1865.622502962257
2023-05-23,Memória RAM,Periféricos,Sul,Ana Silva,10576,4,594.0018004752601
2023-12-08,Memória RAM,Armazenamento,Leste,Eva Santos,11208,4,5037.389651841759
2023-09-01,Mouse,Periféricos,Sul,Bruno Costa,6215,16,3381.4459767877474
2024-05-04,Webcam,Informática,Norte,Ana Silva,11410,24,5010.085466553339
2023-01-12,Webcam,Periféricos,Sul,Bruno Costa,2329,17,1747.4700429557158
2024-07-14,SSD,Informática,Sul,Eva Santos,5117,15,2762.8308025915762
2023-02-11,Headphone,Informática,Leste,Ana Silva,784,4,4528.516603767714
2024-11-08,Memória RAM,Informática,Sul,Diego Lima,3781,6,4777.45320433184
2024-08-16,Mouse,Armazenamento,Oeste,Carla Dias,9741,16,3028.73327757218
2023-05-14,Headphone,Periféricos,Norte,Ana Silva,11081,29,2298.021388483127
2025-12-26,Memória RAM,Informática,Leste,Eva Santos,11512,4,2247.7089855496793
2025-10-27,Mouse,Informática,Norte,Ana Silva,10207,6,1463.6188632535157
2025-08-05,Headphone,Armazenamento,Oeste,Bruno Costa,10297,5,2657.2073016503305
2023-03-14,Webcam,Periféricos,Leste,Ana Silva,4827,16,1659.567469144702
2024-02-03,Webcam,Periféricos,Leste,Diego Lima,2368,25,5099.818017341163
2024-07-31,Headset,Armazenamento,Sul,Ana Silva,1539,16,4587.01062607735
2025-05-08,Teclado,Armazenamento,Norte,Carla Dias,11472,10,3110.103483473687
2023-05-10,Memória RAM,Periféricos,Oeste,Ana Silva,4426,9,2660.5737579041643
2025-07-19,SSD,Armazenamento,Oeste,Bruno Costa,1399,4,1961.9044655415687
2023-09-23,Headphone,Periféricos,Leste,Ana Silva,7790,29,4320.829806957982
2025-03-03,SSD,Periféricos,Sul,Diego Lima,11508,14,7357.709893617851
2023-09-10,Headset,Informática,Leste,Eva Santos,5862,4,5510.768167000382
2025-04-01,Teclado,Informática,Leste,Ana Silva,1395,12,5975.764535161694
2023-06-13,Headphone,Periféricos,Leste,Ana Silva,8395,24,6688.27268015875
2023-04-05,Mouse,Periféricos,Leste,Carla Dias,11252,10,2864.948988835762
2025-04-12,Memória RAM,Periféricos,Oeste,Diego Lima,10738,4,577.976194346742
2023-12-02,Teclado,Periféricos,Oeste,Eva Santos,592,18,5010.665722307423
2025-04-01,Webcam,Periféricos,Leste,Bruno Costa,7126,13,1574.2845465260184
2023-08-26,Headset,Periféricos,Leste,Ana Silva,4825,13,4586.825707965677
2024-01-16,Teclado,Armazenamento,Sul,Eva Santos,11953,14,5936.921046603953
2025-06-17,Memória RAM,Periféricos,Leste,Bruno Costa,8103,18,6286.415353010866
2024-04-27,Teclado,Armazenamento,Oeste,Diego Lima,4527,1,2470.5658323603225
2025-06-20,Memória RAM,Armazenamento,Norte,Diego Lima,10749,21,4138.471201948976
2025-11-14,Webcam,Periféricos,Oeste,Eva Santos,7208,16,4998.043562515363
2024-04-26,Headphone,Periféricos,Sul,Bruno Costa,972,15,6570.287315868925
2025-07-05,Mouse,Armazenamento,Oeste,Diego Lima,3089,22,6110.198227631184
2025-09-20,Webcam,Armazenamento,Norte,Eva Santos,7246,25,7904.764542140772
2025-08-21,Mouse,Periféricos,Leste,Diego Lima,5915,5,144.03063811768618
2024-06-20,Headphone,Periféricos,Norte,Diego Lima,1181,29,3544.9163716360135
2025-11-01,Teclado,Armazenamento,Leste,Diego Lima,10358,6,2107.872332098933
2023-05-08,Mouse,Armazenamento,Leste,Carla Dias,712,6,1029.5556261873974
2023-04-02,Headset,Armazenamento,Oeste,Bruno Costa,10880,3,7299.201399084102
2024-06-26,Headset,Informática,Oeste,Eva Santos,490,16,7983.859563477835
2025-04-25,Memória RAM,Armazenamento,Oeste,Eva Santos,4717,12,1510.3219666054113
2025-09-15,Webcam,Informática,Sul,Bruno Costa,8012,4,384.3924709867997
2024-03-22,Headphone,Periféricos,Oeste,Bruno Costa,2446,1,2258.431225629563
2024-01-25,Memória RAM,Periféricos,Sul,Bruno Costa,384,4,6692.106391085854
2024-11-02,Webcam,Armazenamento,Oeste,Bruno Costa,5352,1,2407.609458938589
2023-02-12,Webcam,Periféricos,Leste,Ana Silva,9458,21,530.6597255411627
2023-09-11,Memória RAM,Periféricos,Sul,Eva Santos,10250,27,495.7380969079968
2025-12-19,SSD,Periféricos,Norte,Ana Silva,9759,27,3465.1885947659366
2024-10-24,Webcam,Periféricos,Sul,Diego Lima,1441,8,7460.059726648028
2024-04-11,SSD,Informática,Sul,Diego Lima,11830,24,2344.4898977858848
2023-10-14,Headset,Informática,Norte,Eva Santos,4877,5,3463.0888311522667
2025-10-07,Headset,Armazenamento,Sul,Diego Lima,11996,26,887.3157386302597
2025-02-16,Webcam,Armazenamento,Leste,Bruno Costa,8870,2,3989.09652269033
2023-12-11,Headset,Armazenamento,Oeste,Ana Silva,11666,12,5596.652749142776
2024-10-03,Headphone,Periféricos,Norte,Bruno Costa,10322,22,2227.510860523579
2024-01-17,SSD,Periféricos,Oeste,Diego Lima,3089,17,2429.9535635471834
2024-11-20,SSD,Informática,Leste,Ana Silva,5585,7,6748.442201217668
2025-12-15,Webcam,Informática,Norte,Bruno Costa,7131,11,162.0806809896425
2024-04-01,Headset,Armazenamento,Oeste,Eva Santos,5542,4,5120.848011716768
2025-09-09,Mouse,Informática,Oeste,Bruno Costa,9671,5,3199.5663087376065
2023-03-24,Memória RAM,Informática,Leste,Diego Lima,8122,6,2443.1736674068343
2023-05-29,Memória RAM,Informática,Oeste,Ana Silva,1383,11,5288.143151371507
2023-07-09,SSD,Informática,Leste,Eva Santos,10095,1,6690.574692574465
2025-06-01,Webcam,Informática,Sul,Ana Silva,2950,25,4502.465561323095
2023-09-20,Webcam,Armazenamento,Leste,Eva Santos,11275,10,326.2694057890036
2024-02-04,Headphone,Armazenamento,Sul,Ana Silva,11101,20,3734.2974313385625
2025-02-02,Teclado,Informática,Norte,Diego Lima,2925,24,3745.058731880267
2024-08-31,Teclado,Armazenamento,Oeste,Eva Santos,6194,21,4386.884078852494
2025-02-23,SSD,Periféricos,Leste,Carla Dias,3637,11,5393.994496264934
2023-04-11,Memória RAM,Informática,Leste,Ana Silva,7533,24,233.00175599197632
2025-03-30,Headphone,Periféricos,Oeste,Ana Silva,4000,17,4055.9399852460238
2025-03-30,Headphone,Armazenamento,Oeste,Bruno Costa,10869,8,4739.397533494279
2024-02-24,Headphone,Armazenamento,Norte,Eva Santos,5147,27,2799.3588204151315
2023-05-04,SSD,Periféricos,Norte,Carla Dias,1040,13,5373.45259459623
2024-02-26,Teclado,Armazenamento,Leste,Diego Lima,6070,27,1887.1675196630354
2025-12-22,Memória RAM,Informática,Norte,Bruno Costa,10407,20,2593.5888778942167
2025-02-06,Headphone,Periféricos,Sul,Carla Dias,1338,18,7705.022351600662
2024-04-27,Memória RAM,Informática,Norte,Eva Santos,5794,27,2836.7173372202296
2024-06-02,Headset,Periféricos,Norte,Carla Dias,890,22,2824.2870279367007
2023-06-04,Webcam,Armazenamento,Leste,Ana Silva,1519,16,4797.790635719073
2023-04-02,Webcam,Periféricos,Sul,Ana Silva,9731,2,7770.124612491677
2025-09-08,Memória RAM,Periféricos,Norte,Bruno Costa,2150,5,7865.997131947763
2024-03-30,Mouse,Informática,Sul,Eva Santos,1621,18,4670.891072316424
2024-08-20,Mouse,Armazenamento,Sul,Eva Santos,1686,3,88.60919685506565
2024-05-24,SSD,Informática,Sul,Carla Dias,468,27,7213.199882085725
2024-01-21,SSD,Armazenamento,Oeste,Bruno Costa,10606,22,4596.284679450221
2024-02-09,Webcam,Informática,Oeste,Eva Santos,5303,17,2978.691553656292
2023-09-03,Headset,Periféricos,Oeste,Ana Silva,2044,16,6647.225516846232
2025-01-11,Teclado,Informática,Oeste,Carla Dias,11164,6,3246.673078053624
2024-10-22,Teclado,Armazenamento,Leste,Diego Lima,8141,19,349.63248910609616
2024-10-11,SSD,Armazenamento,Norte,Ana Silva,9617,7,6582.892006611589
2025-06-19,Headset,Periféricos,Oeste,Bruno Costa,11425,18,4403.2064560765175
2023-03-06,SSD,Armazenamento,Leste,Eva Santos,8742,14,2758.096822735634
2025-11-02,Teclado,Informática,Norte,Ana Silva,6085,6,2067.0676207225015
2023-08-01,Memória RAM,Periféricos,Oeste,Diego Lima,873,8,4782.875878570171
2023-08-30,SSD,Armazenamento,Norte,Diego Lima,2479,15,1727.752421942793
2024-05-07,Headphone,Armazenamento,Oeste,Bruno Costa,9477,15,2644.8990215314657
2023-12-04,Memória RAM,Informática,Leste,Ana Silva,2920,15,5121.32005055875
2023-06-22,SSD,Informática,Sul,Carla Dias,7695,16,7061.832047214982
2024-11-02,Webcam,Periféricos,Sul,Ana Silva,4996,1,4300.491400861462
2023-06-13,SSD,Armazenamento,Norte,Diego Lima,417,11,6092.122674528813
2024-04-09,Webcam,Informática,Leste,Bruno Costa,719,27,6123.439981803292
2025-09-21,Headset,Periféricos,Sul,Bruno Costa,10898,29,5341.683305062344
2024-05-11,Teclado,Armazenamento,Oeste,Carla Dias,2123,25,2027.0396344296998
2024-11-30,Memória RAM,Armazenamento,Sul,Bruno Costa,8887,5,6944.965697349916
2024-01-30,Memória RAM,Periféricos,Norte,Bruno Costa,2972,5,3535.3031926653666
2024-12-03,Mouse,Periféricos,Norte,Bruno Costa,4610,29,430.1490919707485
2023-11-04,Mouse,Informática,Leste,Bruno Costa,420,28,2017.332346950639
2023-07-02,Teclado,Armazenamento,Norte,Bruno Costa,7791,21,6143.14296446658
2024-09-20,Mouse,Armazenamento,Sul,Diego Lima,9080,6,627.5360196745158
2024-05-24,Memória RAM,Armazenamento,Sul,Ana Silva,6830,2,1247.1260650668967
2024-06-29,SSD,Periféricos,Sul,Eva Santos,1407,6,5578.276383050299
2024-09-15,Headset,Informática,Sul,Bruno Costa,8400,14,7149.398254642121
2024-08-16,Headset,Armazenamento,Leste,Eva Santos,5520,11,5099.157480056484
2025-01-13,Teclado,Periféricos,Oeste,Eva Santos,5008,4,1840.5451463300724
2024-07-07,Mouse,Armazenamento,Oeste,Diego Lima,8731,24,503.037004936425
2023-01-21,SSD,Informática,Leste,Bruno Costa,9060,29,4951.802533798469
2024-07-07,Headset,Armazenamento,Norte,Eva Santos,7149,27,455.3967372148187
2024-02-01,Headset,Informática,Oeste,Bruno Costa,270,25,4932.7586513787155
2024-09-16,Headphone,Informática,Norte,Carla Dias,7058,9,1866.5931577558729
2023-04-15,Headphone,Armazenamento,Oeste,Carla Dias,10994,24,7244.876014277931
2023-07-11,Memória RAM,Armazenamento,Norte,Carla Dias,2453,3,3842.733934419906
2023-01-17,Headset,Informática,Leste,Eva Santos,5011,26,1853.5923918127896
2024-01-28,Teclado,Periféricos,Sul,Carla Dias,3061,16,6836.910907144045
2024-02-29,Webcam,Informática,Norte,Diego Lima,9141,11,2091.960355704266
2023-05-09,Webcam,Armazenamento,Sul,Diego Lima,11722,27,2508.264686077014
2024-07-25,SSD,Armazenamento,Norte,Eva Santos,10448,4,6687.4809605192095
2023-01-29,Headset,Periféricos,Norte,Bruno Costa,7386,1,2525.63287602072
2025-10-30,Headset,Informática,Norte,Ana Silva,5715,25,3328.4970523066477
2023-08-30,Memória RAM,Informática,Norte,Bruno Costa,6681,21,2833.5121124102234
2023-08-20,Headset,Informática,Norte,Bruno Costa,1259,22,1001.8905172165768
2025-02-27,Teclado,Armazenamento,Sul,Bruno Costa,7079,16,388.0548329948631
2024-12-15,Headphone,Informática,Norte,Bruno Costa,1400,19,5818.362138562972
2025-01-28,Headset,Periféricos,Sul,Ana Silva,10982,16,5189.486021570908
2025-03-12,Headset,Armazenamento,Leste,Carla Dias,8327,11,2316.339255012293
2025-02-14,Memória RAM,Armazenamento,Oeste,Bruno Costa,1799,26,2421.1450698802378
2024-12-26,Mouse,Informática,Norte,Diego Lima,7501,8,7564.445801428756
2023-07-19,Memória RAM,Periféricos,Oeste,Eva Santos,6061,23,7902.355327689258
2025-08-02,Memória RAM,Armazenamento,Sul,Eva Santos,9687,1,3829.6044336108525
2023-03-20,Teclado,Armazenamento,Leste,Diego Lima,3106,26,6435.41782421343
2025-08-13,SSD,Informática,Leste,Bruno Costa,10788,28,5914.552136885374
2025-05-05,Headset,Informática,Leste,Ana Silva,5978,21,2434.756259335412
2024-04-11,Memória RAM,Periféricos,Oeste,Carla Dias,5144,26,543.8166673221886
2024-08-03,Memória RAM,Informática,Sul,Eva Santos,11706,9,1209.045556508725
2025-07-28,Mouse,Periféricos,Norte,Carla Dias,6586,28,6719.289406646046
2024-03-24,Memória RAM,Armazenamento,Norte,Ana Silva,8826,27,5871.213454370546
2023-03-28,Webcam,Periféricos,Sul,Eva Santos,7764,12,5341.531968141241
2023-04-11,SSD,Periféricos,Oeste,Carla Dias,9144,22,1114.7387470374547
2025-10-28,Headset,Periféricos,Norte,Ana Silva,1865,8,5148.251044608156
2025-04-24,Headset,Armazenamento,Sul,Carla Dias,8300,26,6195.446465425474
2023-03-28,Mouse,Informática,Norte,Bruno Costa,10257,17,6895.965858893502
2023-02-12,Teclado,Armazenamento,Leste,Ana Silva,3633,10,184.79173121345627
2024-02-12,Headset,Informática,Norte,Carla Dias,7825,27,5501.042806877544
2024-10-25,Webcam,Periféricos,Oeste,Bruno Costa,1907,7,231.25343237737903
2025-11-06,Headset,Periféricos,Sul,Bruno Costa,1959,19,5678.432936704034
2023-05-28,Webcam,Periféricos,Oeste,Ana Silva,5689,25,5114.1212086774785
2023-10-04,SSD,Periféricos,Sul,Diego Lima,6198,6,1254.9150743182622
2023-08-20,SSD,Periféricos,Leste,Eva Santos,11349,21,6147.684270653432
2024-01-01,Headphone,Informática,Sul,Ana Silva,11567,24,621.3131360623539
2024-03-11,Headphone,Informática,Norte,Bruno Costa,11837,24,6625.078288057497
2024-02-03,Webcam,Periféricos,Norte,Bruno Costa,10662,28,2154.4796191979735
2024-05-13,Teclado,Armazenamento,Leste,Ana Silva,10012,28,5535.706749421267
2024-06-23,Headset,Armazenamento,Sul,Diego Lima,1301,19,7395.6195808932125
2024-07-16,Memória RAM,Periféricos,Leste,Eva Santos,5642,18,2771.430035413716
2024-03-17,Headset,Informática,Norte,Carla Dias,6861,15,4062.92109728812
2025-02-11,Headphone,Armazenamento,Oeste,Ana Silva,6452,2,3747.8948288875667
2023-12-16,Memória RAM,Armazenamento,Leste,Eva Santos,4897,14,1328.2818845779154
2024-06-03,Webcam,Armazenamento,Oeste,Eva Santos,10565,21,4755.271123086833
2023-05-18,Memória RAM,Periféricos,Oeste,Bruno Costa,11009,10,5964.575194685908
2025-09-18,Headset,Armazenamento,Sul,Carla Dias,8552,28,7341.648645076648
2024-01-03,Headset,Armazenamento,Leste,Ana Silva,10836,16,6818.356605064141
2023-12-26,Teclado,Armazenamento,Oeste,Bruno Costa,4831,7,4119.353487446011
2025-07-09,Mouse,Armazenamento,Oeste,Bruno Costa,2657,8,5774.615863734523
2023-11-25,Memória RAM,Informática,Sul,Diego Lima,3113,10,6422.204633921231
2025-08-19,Headphone,Periféricos,Sul,Eva Santos,3578,15,3988.4306128077224
2024-04-07,Headphone,Periféricos,Norte,Ana Silva,11717,8,994.1862807778004
2025-08-03,Mouse,Informática,Oeste,Ana Silva,7644,13,3548.411649671177
2025-08-20,Headset,Informática,Norte,Ana Silva,4105,12,6752.426062556394
2025-04-15,Teclado,Periféricos,Oeste,Bruno Costa,3855,8,4805.399930718381
2023-06-18,Teclado,Armazenamento,Norte,Diego Lima,11747,15,5817.710345913965
2023-08-05,Headphone,Armazenamento,Sul,Carla Dias,4188,26,1547.3227354484932
2024-01-13,Teclado,Periféricos,Leste,Bruno Costa,9394,12,7717.555124231165
2023-04-29,SSD,Armazenamento,Sul,Carla Dias,863,11,3280.317793587011
2023-07-09,Mouse,Informática,Norte,Diego Lima,7410,19,5256.793339924413
2025-02-05,Headset,Armazenamento,Norte,Eva Santos,11230,14,229.4682563575937
2024-01-05,SSD,Armazenamento,Leste,Ana Silva,7161,27,1088.3685570619073
2023-05-29,Mouse,Armazenamento,Oeste,Carla Dias,9029,18,6273.711417488558
2024-10-13,Webcam,Periféricos,Norte,Bruno Costa,8671,13,7746.318008520417
2025-02-08,Memória RAM,Informática,Norte,Carla Dias,1896,4,2614.8384120393875
2024-01-09,Headphone,Armazenamento,Norte,Eva Santos,1357,17,374.4714207348175
2025-02-19,Teclado,Periféricos,Leste,Ana Silva,10484,19,2938.0634876826894
2023-06-09,Webcam,Armazenamento,Sul,Carla Dias,934,27,218.3475918097008
2023-12-17,Teclado,Informática,Norte,Eva Santos,2846,9,1603.5948907187556
2025-06-10,SSD,Armazenamento,Leste,Bruno Costa,7223,23,6039.578359225608
2024-06-06,Headset,Informática,Norte,Diego Lima,5186,7,7501.74011300345
2024-06-05,Headset,Armazenamento,Oeste,Bruno Costa,7277,1,772.5967482015823
2025-02-21,Headset,Informática,Leste,Ana Silva,3868,7,4498.574168179233
2023-09-30,Teclado,Armazenamento,Norte,Bruno Costa,5925,26,2090.7363013023332
2025-07-24,Webcam,Informática,Leste,Bruno Costa,8060,7,1181.3482762879219
2023-07-02,Headset,Armazenamento,Norte,Bruno Costa,2843,20,1814.3234207411356
2024-05-02,Webcam,Armazenamento,Sul,Bruno Costa,775,7,4655.883494581843
2025-04-25,Teclado,Periféricos,Norte,Ana Silva,3858,8,595.8652514361714
2023-05-04,SSD,Periféricos,Leste,Eva Santos,7009,16,3519.0112816538667
2025-09-11,Webcam,Informática,Oeste,Carla Dias,9103,3,1151.004579564898
2025-02-28,SSD,Armazenamento,Oeste,Diego Lima,7842,13,2239.6022549642935
2024-02-18,Teclado,Informática,Oeste,Carla Dias,6548,10,1590.77429156665
2024-11-16,Teclado,Periféricos,Norte,Carla Dias,7402,18,7073.165958660706
2023-04-23,Headphone,Informática,Sul,Diego Lima,11871,7,5687.449740500613
2025-06-06,Teclado,Informática,Norte,Ana Silva,1705,21,6958.223625263966
2023-05-02,Teclado,Periféricos,Oeste,Diego Lima,11975,21,3117.0256496177244
2023-02-08,Mouse,Armazenamento,Leste,Ana Silva,9017,5,2562.233849641067
